S,V,E,EV,E+EV,I,IV,I+IV,H,HV,H+HV,R,RV,,D
0.03524000000000001,0.29350000000000004,0.00002,0.0002,0.00022,0.00004,8.999999999999999e-05,0.00013,0.0,0.00001,0.00001,0.00182,0.6546000000000001,0.65642,0.014479999999999998
0.035190000000000006,0.29371,0.00002,0.00019,0.00021,0.00004,0.00008,0.00012,0.0,0.00001,0.00001,0.00182,0.65446,0.65628,0.014479999999999998
0.03508,0.29397,0.00002,0.00016,0.00018,3.0000000000000004e-05,0.00012000000000000002,0.00015,0.00001,0.0,0.00001,0.0018100000000000002,0.6543200000000001,0.65613,0.014479999999999998
0.03518,0.29402,0.00002,0.00016,0.00018,3.0000000000000004e-05,0.00013,0.00016,0.00001,0.0,0.00001,0.0018,0.65417,0.65597,0.014479999999999998
0.0354,0.29397,0.00002,0.00014,0.00016,3.0000000000000004e-05,0.00013,0.00016,0.00001,0.0,0.00001,0.00178,0.65404,0.65582,0.014479999999999998
0.03543,0.29415,0.00001,0.00012000000000000002,0.00013,0.00004,0.00010999999999999999,0.00015,0.00001,0.0,0.00001,0.00177,0.6538799999999999,0.65565,0.014479999999999998
0.035320000000000004,0.29445,0.00002,0.00015,0.00017,3.0000000000000004e-05,0.00012000000000000002,0.00015,0.00001,0.0,0.00001,0.0017500000000000003,0.65367,0.65542,0.014479999999999998
0.035100000000000006,0.29488000000000003,2.9999999999999997e-05,0.00013,0.00016,3.0000000000000004e-05,0.00013,0.00016,0.00001,0.0,0.00001,0.0017399999999999998,0.6534700000000001,0.65521,0.014479999999999998
0.035309999999999994,0.29486,0.00001,0.00014,0.00015,0.00005,0.0001,0.00015,0.0,0.00001,0.00001,0.0017000000000000001,0.65333,0.65503,0.014489999999999998
0.03532,0.29499000000000003,0.00001,0.00014,0.00015,0.00004,8.999999999999999e-05,0.00013,0.0,0.0,0,0.00169,0.65323,0.65492,0.014489999999999998
0.03581,0.29466000000000003,0.00002,0.00016999999999999999,0.00019,0.00004,8.999999999999999e-05,0.00013,0.0,0.0,0,0.0016799999999999999,0.6530400000000001,0.65472,0.014489999999999998
0.03566,0.29499,0.00002,0.00015000000000000001,0.00017,0.00004,0.0001,0.00014,0.0,0.0,0,0.00167,0.65288,0.65455,0.014489999999999998
0.03568,0.29513,0.00002,0.00014,0.00016,0.00004,0.00011,0.00015,0.0,0.0,0,0.0016499999999999998,0.65274,0.65439,0.014489999999999998
0.035590000000000004,0.29545000000000005,0.00002,0.00011,0.00013,0.00004,0.00015000000000000001,0.00019,0.0,0.0,0,0.0016399999999999997,0.65251,0.65415,0.014489999999999998
0.03559,0.2956,0.00002,0.00012000000000000002,0.00014,2.9999999999999997e-05,0.00014,0.00017,0.0,0.0,0,0.00163,0.65238,0.65401,0.014489999999999998
0.03548,0.29589999999999994,3.0000000000000004e-05,0.00012000000000000002,0.00015,2.9999999999999997e-05,0.00013000000000000002,0.00016,0.0,0.0,0,0.00162,0.6521999999999999,0.65382,0.014489999999999998
0.03576,0.29572000000000004,0.00004,0.00017,0.00021,2.9999999999999997e-05,0.00012000000000000002,0.00015,0.0,0.0,0,0.00162,0.6520499999999999,0.65367,0.014489999999999998
0.03566999999999999,0.29605000000000004,0.00004,0.00015000000000000001,0.00019,0.00002,0.00014,0.00016,0.0,0.0,0,0.0016099999999999999,0.65183,0.65344,0.014489999999999998
0.035699999999999996,0.29617,0.00004,0.00014,0.00018,0.00002,0.00012000000000000002,0.00014,0.0,0.00001,0.00001,0.0016099999999999999,0.6517,0.65331,0.014489999999999998
0.0356,0.29647,0.00002,0.00012000000000000002,0.00014,3.9999999999999996e-05,0.00012000000000000002,0.00016,0.0,0.00001,0.00001,0.0016099999999999999,0.65152,0.65313,0.014489999999999998
0.03578,0.29649000000000003,0.00002,0.00012000000000000002,0.00014,3.9999999999999996e-05,0.00014,0.00018,0.0,0.00001,0.00001,0.0015700000000000002,0.65134,0.65291,0.014489999999999998
0.03558,0.29686,3.0000000000000004e-05,0.00014,0.00017,3.9999999999999996e-05,0.00014,0.00018,0.0,0.00001,0.00001,0.0015400000000000001,0.65117,0.65271,0.014489999999999998
0.035390000000000005,0.29723,3.0000000000000004e-05,0.00016,0.00019,3.9999999999999996e-05,0.00013,0.00017,0.0,0.00001,0.00001,0.0015300000000000001,0.6509899999999998,0.65252,0.014489999999999998
0.03541,0.29735000000000006,3.0000000000000004e-05,0.00014,0.00017,3.9999999999999996e-05,0.00014,0.00018,0.0,0.00001,0.00001,0.00152,0.65087,0.65239,0.014489999999999998
0.035140000000000005,0.29778000000000004,3.0000000000000004e-05,0.00016,0.00019,3.9999999999999996e-05,0.00012000000000000002,0.00016,0.0,0.00001,0.00001,0.00148,0.65075,0.65223,0.014489999999999998
0.0352,0.29791999999999996,0.00001,0.00020999999999999998,0.00022,6.000000000000001e-05,0.00007,0.00013,0.0,0.00001,0.00001,0.0014700000000000002,0.65056,0.65203,0.014489999999999998
0.03537,0.29789000000000004,0.00001,0.00019,0.0002,0.00005,0.00009,0.00014,0.0,0.00001,0.00001,0.0014700000000000002,0.6504300000000001,0.6519,0.014489999999999998
0.03529000000000001,0.29806,0.00001,0.00019,0.0002,3.9999999999999996e-05,0.00012000000000000002,0.00016,0.0,0.00001,0.00001,0.0014700000000000002,0.65032,0.65179,0.014489999999999998
0.03536,0.2982,0.00001,0.0002,0.00021,0.00002,0.00015000000000000001,0.00017,0.0,0.00001,0.00001,0.00148,0.65008,0.65156,0.014489999999999998
0.03536,0.29826,0.00002,0.00017,0.00019,0.00002,0.00019,0.00021,0.0,0.00001,0.00001,0.0014700000000000002,0.65001,0.65148,0.014489999999999998
0.035250000000000004,0.29843000000000003,0.00002,0.00023,0.00025,0.00002,0.00014,0.00016,0.0,0.00001,0.00001,0.00146,0.6499499999999999,0.65141,0.014489999999999998
0.03515,0.29863,0.00001,0.00017,0.00018,3.0000000000000004e-05,0.00019,0.00022,0.0,0.00001,0.00001,0.00146,0.64986,0.65132,0.014489999999999998
0.03516999999999999,0.29872,0.00001,0.00019,0.0002,3.0000000000000004e-05,0.00018,0.00021,0.0,0.00002,0.00002,0.00143,0.64976,0.65119,0.014489999999999998
0.03538,0.29861000000000004,0.00001,0.0002,0.00021,0.00002,0.00018,0.0002,0.0,0.00002,0.00002,0.00143,0.6496599999999999,0.65109,0.014489999999999998
0.03577999999999999,0.29833000000000004,0.00001,0.00019,0.0002,0.00002,0.00016999999999999999,0.00019,0.0,0.00001,0.00001,0.00142,0.6495799999999999,0.651,0.014489999999999998
0.035660000000000004,0.29871,0.00002,0.00020999999999999998,0.00023,0.00001,0.00016999999999999999,0.00018,0.0,0.00001,0.00001,0.00141,0.64931,0.65072,0.014489999999999998
0.03553,0.29901,0.00002,0.00017999999999999998,0.0002,0.0,0.00017999999999999998,0.00018,0.0,0.00002,0.00002,0.0014199999999999998,0.64915,0.65057,0.014489999999999998
0.0355,0.29924999999999996,0.00001,0.00017,0.00018,0.00001,0.00015999999999999999,0.00017,0.0,0.00002,0.00002,0.0013900000000000002,649,649.00139,0.014489999999999998
0.03556,0.29934000000000005,0.00002,0.00017,0.00019,0.00001,0.00014,0.00015,0.0,0.00002,0.00002,0.00136,0.6488900000000001,0.65025,0.014489999999999998
0.03565,0.29944,0.00002,0.00016,0.00018,0.00001,0.00015,0.00016,0.0,0.00002,0.00002,0.00136,0.6487,0.65006,0.014489999999999998
0.03573,0.29951,0.00002,0.00017,0.00019,0.00001,0.00015999999999999999,0.00017,0.0,0.00002,0.00002,0.00135,0.6485400000000001,0.64989,0.014489999999999998
0.03606,0.29935,0.00002,0.00016,0.00018,0.00001,0.00015,0.00016,0.0,0.00002,0.00002,0.00134,0.6484,0.64974,0.014489999999999998
0.03598,0.29955000000000004,0.00001,0.00018,0.00019,0.00002,0.00014,0.00016,0.0,0.00001,0.00001,0.0013200000000000002,0.6483,0.64962,0.014489999999999998
0.036270000000000004,0.29943,0.00001,0.00016999999999999999,0.00018,0.00002,0.00016,0.00018,0.0,0.00001,0.00001,0.0013200000000000002,0.64812,0.64944,0.014489999999999998
0.03649000000000001,0.29938,0.00002,0.00018,0.0002,0.00002,0.00016999999999999999,0.00019,0.0,0.00001,0.00001,0.0013100000000000002,0.64793,0.64924,0.014489999999999998
0.0368,0.2992100000000001,0.00002,0.00017999999999999998,0.0002,0.00002,0.00017999999999999998,0.0002,0.0,0.00001,0.00001,0.0013100000000000002,0.64778,0.64909,0.014489999999999998
0.03693,0.29927,0.00001,0.00020999999999999998,0.00022,0.00001,0.00015999999999999999,0.00017,0.0,0.00001,0.00001,0.0013000000000000004,0.6476099999999999,0.64891,0.014489999999999998
0.036759999999999994,0.29964,0.00001,0.00021000000000000004,0.00022,0.00001,0.00015000000000000001,0.00016,0.0,0.00001,0.00001,0.00128,0.6474400000000001,0.64872,0.014489999999999998
0.03693,0.29964,0.00002,0.0002,0.00022,0.00001,0.00016,0.00017,0.0,0.00001,0.00001,0.0012699999999999999,0.64727,0.64854,0.014489999999999998
0.037160000000000006,0.2995900000000001,3.0000000000000004e-05,0.00018999999999999998,0.00022,0.00001,0.00016,0.00017,0.0,0.0,0,0.00126,0.6471,0.64836,0.014500000000000002
0.03709,0.29980999999999997,3.9999999999999996e-05,0.0002,0.00024,0.00001,0.00017999999999999998,0.00019,0.0,0.0,0,0.00126,0.6469099999999999,0.64817,0.014500000000000002
0.036930000000000004,0.30008,0.00004,0.0002,0.00024,0.00002,0.0002,0.00022,0.0,0.0,0,0.00126,0.6467700000000001,0.64803,0.014500000000000002
0.036449999999999996,0.30064,0.00005,0.00016999999999999999,0.00022,0.00002,0.00024000000000000003,0.00026,0.0,0.0,0,0.00123,0.6467,0.64793,0.014500000000000002
0.03665,0.30062000000000005,0.00005,0.00015000000000000001,0.0002,0.00002,0.00023999999999999998,0.00026,0.0,0.0,0,0.00121,0.6465600000000001,0.64777,0.014500000000000002
0.03646,0.30097999999999997,6.000000000000001e-05,0.0002,0.00026,3.0000000000000004e-05,0.00023,0.00026,0.0,0.0,0,0.00121,0.64633,0.64754,0.014500000000000002
0.03642,0.3012,6.000000000000001e-05,0.0002,0.00026,3.0000000000000004e-05,0.00023,0.00026,0.0,0.0,0,0.00121,0.6461499999999999,0.64736,0.014500000000000002
0.036419999999999994,0.30139,0.00005,0.00017999999999999998,0.00023,2.9999999999999997e-05,0.00020999999999999998,0.00024,0.0,0.0,0,0.00121,0.6460099999999999,0.64722,0.014500000000000002
0.03667,0.30127,0.00005,0.00018999999999999998,0.00024,0.0,0.00022,0.00022,0.0,0.0,0,0.00123,0.64587,0.6471,0.014500000000000002
0.036230000000000005,0.30186999999999997,0.00005,0.00017999999999999998,0.00023,0.0,0.00020999999999999998,0.00021,0.0,0.0,0,0.00121,0.6457499999999999,0.64696,0.014500000000000002
0.0363,0.30199,3.9999999999999996e-05,0.00017,0.00021,0.00001,0.00023,0.00024,0.0,0.0,0,0.0012,0.64556,0.64676,0.014500000000000002
0.036329999999999994,0.30211,0.00005,0.00015999999999999999,0.00021,0.00001,0.00024000000000000003,0.00025,0.0,0.00001,0.00001,0.0012,0.64539,0.64659,0.014500000000000002
0.03638999999999999,0.30221,0.00004,0.00019,0.00023,2.9999999999999997e-05,0.00021999999999999998,0.00025,0.0,0.00001,0.00001,0.00117,0.6452399999999999,0.64641,0.014500000000000002
0.03639,0.30238,0.00004,0.00015999999999999999,0.0002,0.00002,0.0002,0.00022,0.0,0.00001,0.00001,0.00117,0.64513,0.6463,0.014500000000000002
0.03667,0.30225,3.0000000000000004e-05,0.00016,0.00019,3.0000000000000004e-05,0.00017999999999999998,0.00021,0.0,0.00001,0.00001,0.00116,0.64501,0.64617,0.014500000000000002
0.036710000000000007,0.30247999999999997,3.0000000000000004e-05,0.00010999999999999999,0.00014,0.00002,0.00023,0.00025,0.0,0.00001,0.00001,0.00117,0.6447399999999999,0.64591,0.014500000000000002
0.036930000000000004,0.30245,0.00002,0.00012000000000000002,0.00014,3.0000000000000004e-05,0.00022,0.00025,0.0,0.00001,0.00001,0.0011500000000000002,0.64457,0.64572,0.014500000000000002
0.0372,0.30228,0.00002,0.00014,0.00016,3.0000000000000004e-05,0.00019,0.00022,0.0,0.00001,0.00001,0.00115,0.6444799999999999,0.64563,0.014500000000000002
0.03717,0.30242,3.0000000000000004e-05,0.00013,0.00016,3.0000000000000004e-05,0.00016,0.00019,0.0,0.00001,0.00001,0.00114,0.6444099999999999,0.64555,0.014500000000000002
0.037129999999999996,0.30272,3.0000000000000004e-05,0.0001,0.00013,0.00004,0.00017999999999999998,0.00022,0.0,0.00001,0.00001,0.00114,0.6441500000000001,0.64529,0.014500000000000002
0.03686,0.3032,0.00002,8.999999999999999e-05,0.00011,0.00005,0.00019,0.00024,0.0,0.00001,0.00001,0.00114,0.6439399999999998,0.64508,0.014500000000000002
0.036770000000000004,0.30349,0.00002,6.000000000000001e-05,0.00008,3.0000000000000004e-05,0.00019,0.00022,0.0,0.00001,0.00001,0.00114,0.64379,0.64493,0.014500000000000002
0.03665,0.30372999999999994,3.9999999999999996e-05,0.00008,0.00012,0.00002,0.00017,0.00019,0.0,0.00001,0.00001,0.00114,0.64366,0.6448,0.014500000000000002
0.03651,0.30397,2.9999999999999997e-05,0.00015999999999999999,0.00019,3.0000000000000004e-05,0.00015000000000000001,0.00018,0.0,0.00001,0.00001,0.00113,0.6435099999999999,0.64464,0.014500000000000002
0.03685,0.30379999999999996,2.9999999999999997e-05,0.00015999999999999999,0.00019,3.0000000000000004e-05,0.00017999999999999998,0.00021,0.0,0.00001,0.00001,0.0011099999999999999,0.64333,0.64444,0.014500000000000002
0.03687999999999999,0.30398000000000003,0.00002,0.00015000000000000001,0.00017,0.00004,0.00015000000000000001,0.00019,0.0,0.00001,0.00001,0.0010999999999999998,0.6431699999999999,0.64427,0.014500000000000002
0.036820000000000006,0.30408,3.0000000000000004e-05,0.00014,0.00017,0.00004,0.00015000000000000001,0.00019,0.0,0.00001,0.00001,0.0010899999999999998,0.6431399999999998,0.64423,0.014500000000000002
0.03712,0.30395,3.9999999999999996e-05,0.00013,0.00017,0.00002,0.00017999999999999998,0.0002,0.0,0.00001,0.00001,0.0011099999999999999,0.6429400000000001,0.64405,0.014500000000000002
0.03696000000000001,0.30419,3.9999999999999996e-05,0.00015000000000000001,0.00019,0.00001,0.00013,0.00014,0.0,0.00001,0.00001,0.0011099999999999999,0.6428999999999999,0.64401,0.014500000000000002
0.03695999999999999,0.30433,0.00002,0.00015000000000000001,0.00017,0.00002,0.00014,0.00016,0.0,0.00001,0.00001,0.0010999999999999998,0.64277,0.64387,0.014500000000000002
0.03685,0.30462,0.00002,0.00014,0.00016,0.00002,0.00017,0.00019,0.0,0.00002,0.00002,0.0010899999999999998,0.64257,0.64366,0.014500000000000002
0.036699999999999997,0.30487000000000003,0.00001,0.00017,0.00018,3.0000000000000004e-05,0.00015000000000000001,0.00018,0.0,0.00002,0.00002,0.0010899999999999998,0.6424599999999999,0.64355,0.014500000000000002
0.03685,0.30483000000000005,0.00001,0.00020999999999999998,0.00022,0.00002,0.00014,0.00016,0.0,0.00002,0.00002,0.0010999999999999998,0.64232,0.64342,0.014500000000000002
0.0369,0.30491999999999997,0.00002,0.00028,0.0003,0.00002,0.0001,0.00012,0.0,0.00002,0.00002,0.0010899999999999998,0.64215,0.64324,0.014500000000000002
0.03692,0.3050800000000001,0.00002,0.00018999999999999998,0.00021,0.00002,0.00017,0.00019,0.0,0.00002,0.00002,0.0010799999999999998,0.6419999999999999,0.64308,0.014500000000000002
0.03699,0.3050800000000001,0.00002,0.00020999999999999998,0.00023,0.00002,0.00015000000000000001,0.00017,0.0,0.00001,0.00001,0.0010699999999999998,0.64194,0.64301,0.01451
0.037129999999999996,0.30503,0.00002,0.00026,0.00028,0.00001,0.00013,0.00014,0.0,0.0,0,0.0010599999999999997,0.64185,0.64291,0.01451
0.037020000000000004,0.30528000000000005,0.00001,0.00027,0.00028,0.00002,0.00011,0.00013,0.0,0.00001,0.00001,0.0010599999999999997,0.64171,0.64277,0.01451
0.037349999999999994,0.30512,0.00001,0.00026,0.00027,0.00002,0.00011,0.00013,0.0,0.00001,0.00001,0.00105,0.6415599999999999,0.64261,0.01451
0.03724999999999999,0.30536,0.00001,0.00023999999999999998,0.00025,0.00002,0.00015000000000000001,0.00017,0.0,0.00001,0.00001,0.00105,0.6414000000000001,0.64245,0.01451
0.03726,0.30549000000000004,0.0,0.0002,0.0002,3.0000000000000004e-05,0.0002,0.00023,0.0,0.00001,0.00001,0.00105,0.64125,0.6423,0.01451
0.03697,0.30595,0.0,0.00017999999999999998,0.00018,0.00002,0.00017999999999999998,0.0002,0.0,0.00001,0.00001,0.00105,0.6411299999999999,0.64218,0.01451
0.03694,0.30626000000000003,0.0,0.00017999999999999998,0.00018,0.00002,0.00017999999999999998,0.0002,0.0,0.00001,0.00001,0.0009999999999999998,0.6409,0.6419,0.01451
0.03695,0.30635,0.00002,0.00014,0.00016,0.00002,0.0002,0.00022,0.0,0.00001,0.00001,0.0009999999999999998,0.6407999999999999,0.6418,0.01451
0.03735000000000001,0.30619999999999997,0.00002,0.00014,0.00016,0.00002,0.00017999999999999998,0.0002,0.0,0.00001,0.00001,0.00098,0.6405900000000001,0.64157,0.01451
0.03761,0.30603,0.00001,0.00011999999999999999,0.00013,3.0000000000000004e-05,0.00016999999999999999,0.0002,0.0,0.00001,0.00001,0.0009600000000000001,0.64055,0.64151,0.01451
0.037860000000000005,0.30591,0.00002,0.00012000000000000002,0.00014,3.0000000000000004e-05,0.00015000000000000001,0.00018,0.0,0.00001,0.00001,0.0009600000000000001,0.64043,0.64139,0.01451
0.03778,0.30616999999999994,0.00001,0.00014,0.00015,0.00004,0.00012000000000000002,0.00016,0.0,0.00001,0.00001,0.0009500000000000001,0.6402699999999999,0.64122,0.01451
0.03784,0.30622999999999995,0.00002,0.00011,0.00013,3.0000000000000004e-05,0.00013000000000000002,0.00016,0.0,0.00001,0.00001,0.0009600000000000001,0.6401600000000001,0.64112,0.01451
0.03787,0.30634999999999996,0.0,7.999999999999999e-05,0.00008,0.00004,0.00013000000000000002,0.00017,0.0,0.00001,0.00001,0.0009599999999999999,0.64005,0.64101,0.01451
0.03778,0.30656999999999995,0.00004,0.0001,0.00014,0.00004,0.00011999999999999999,0.00016,0.0,0.00001,0.00001,0.0009400000000000001,0.63989,0.64083,0.01451
0.037919999999999995,0.30663,6.000000000000001e-05,0.00010999999999999999,0.00017,3.0000000000000004e-05,0.00013,0.00016,0.0,0.00001,0.00001,0.00093,0.63967,0.6406,0.01451
0.03758,0.30709000000000003,0.00005,0.00011,0.00016,3.9999999999999996e-05,0.00013,0.00017,0.0,0.00001,0.00001,0.00093,0.6395500000000001,0.64048,0.01451
0.0376,0.30738,3.9999999999999996e-05,0.00011,0.00015,0.00005,0.00013,0.00018,0.0,0.00001,0.00001,0.00093,0.6392399999999999,0.64017,0.01451
0.03759,0.30748999999999993,3.9999999999999996e-05,0.00011999999999999999,0.00016,3.9999999999999996e-05,0.00015000000000000001,0.00019,0.0,0.00001,0.00001,0.00093,0.6391199999999999,0.64005,0.01451
0.03766000000000001,0.30761,3.9999999999999996e-05,0.00013,0.00017,3.9999999999999996e-05,0.00013,0.00017,0.0,0.00001,0.00001,0.00093,0.6389400000000001,0.63987,0.01451
0.0376,0.30777,0.00005,0.00015000000000000001,0.0002,0.00002,0.00013,0.00015,0.0,0.00001,0.00001,0.0009400000000000001,0.63882,0.63976,0.01451
0.03752,0.30795,0.00005,0.00014,0.00019,0.00001,0.00015000000000000001,0.00016,0.0,0.00001,0.00001,0.00095,0.63871,0.63966,0.01451
0.03777,0.30784,3.9999999999999996e-05,0.00015000000000000001,0.00019,0.00002,0.00014,0.00016,0.0,0.00001,0.00001,0.00095,0.63857,0.63952,0.01451
0.03793,0.30787,0.00004,0.00017,0.00021,2.9999999999999997e-05,0.00014,0.00017,0.0,0.00001,0.00001,0.0009400000000000001,0.6383600000000001,0.6393,0.01451
0.03811,0.30784999999999996,3.0000000000000004e-05,0.0002,0.00023,0.00004,0.00015000000000000001,0.00019,0.0,0.00001,0.00001,0.0009299999999999997,0.63817,0.6391,0.01451
0.03844,0.30772,0.00002,0.00015000000000000001,0.00017,0.00005,0.00018999999999999998,0.00024,0.0,0.00001,0.00001,0.0009299999999999997,0.63798,0.63891,0.01451
0.03855,0.30776,0.00004,0.00013,0.00017,3.9999999999999996e-05,0.00019,0.00023,0.00001,0.00001,0.00002,0.0009299999999999997,0.6378299999999999,0.63876,0.01451
0.038430000000000006,0.30801,0.00005,0.00014,0.00019,3.9999999999999996e-05,0.00015000000000000001,0.00019,0.00001,0.00001,0.00002,0.00091,0.6377400000000001,0.63865,0.01451
0.038270000000000005,0.30829000000000006,3.0000000000000004e-05,0.00014,0.00017,0.00005,0.00015000000000000001,0.0002,0.00001,0.00001,0.00002,0.00092,0.63762,0.63854,0.01451
0.038470000000000004,0.30825,0.00004,0.00014,0.00018,0.00005,0.00013,0.00018,0.00001,0.00001,0.00002,0.00092,0.6374700000000001,0.63839,0.01451
0.038310000000000004,0.3086,0.00004,0.00014,0.00018,3.0000000000000004e-05,0.00011,0.00014,0.0,0.00001,0.00001,0.0009400000000000001,0.63731,0.63825,0.01451
0.03818,0.30892,0.00004,0.00014,0.00018,3.0000000000000004e-05,0.0001,0.00013,0.0,0.00001,0.00001,0.0009400000000000001,0.63713,0.63807,0.01451
0.03808,0.30917,0.00004,0.0001,0.00014,3.0000000000000004e-05,0.00012000000000000002,0.00015,0.0,0.00001,0.00001,0.0009299999999999997,0.6370099999999999,0.63794,0.01451
0.03798,0.30944000000000005,2.9999999999999997e-05,0.0001,0.00013,3.9999999999999996e-05,0.00011999999999999999,0.00016,0.0,0.00001,0.00001,0.00092,0.63685,0.63777,0.01451
0.037880000000000004,0.30973,0.00002,8.999999999999999e-05,0.00011,3.9999999999999996e-05,0.00012000000000000002,0.00016,0.0,0.00001,0.00001,0.00092,0.6366799999999999,0.6376,0.01451
0.037849999999999995,0.30987000000000003,0.00002,7.999999999999999e-05,0.0001,3.0000000000000004e-05,0.00010999999999999999,0.00014,0.0,0.00001,0.00001,0.0009299999999999997,0.63659,0.63752,0.01451
0.03757,0.31024999999999997,0.00002,0.00007,0.00009,0.00001,0.0001,0.00011,0.0,0.00001,0.00001,0.00095,0.63651,0.63746,0.01451
0.03741,0.31057000000000007,0.0,7.999999999999999e-05,0.00008,2.9999999999999997e-05,0.00007,0.0001,0.0,0.00001,0.00001,0.00095,0.63637,0.63732,0.01451
0.03721,0.31092000000000003,0.0,7.999999999999999e-05,0.00008,0.00002,0.00005,0.00007,0.0,0.00001,0.00001,0.0009599999999999999,0.63624,0.6372,0.01451
0.03696,0.31132000000000004,0.0,0.00007,0.00007,0.00002,6.000000000000001e-05,0.00008,0.0,0.00001,0.00001,0.0009599999999999999,0.63609,0.63705,0.01451
0.03683000000000001,0.31159000000000003,0.0,5.9999999999999995e-05,0.00006,0.00002,0.00007,0.00009,0.0,0.00001,0.00001,0.00095,0.6359600000000001,0.63691,0.01451
0.036969999999999996,0.31164000000000003,0.0,5.9999999999999995e-05,0.00006,0.00002,0.00005,0.00007,0.0,0.00001,0.00001,0.00095,0.63579,0.63674,0.01451
0.037029999999999993,0.31177,0.0,5.9999999999999995e-05,0.00006,0.00001,2.9999999999999997e-05,0.00004,0.0,0.00001,0.00001,0.00095,0.63563,0.63658,0.01451
0.03705000000000001,0.31187,0.0,5.9999999999999995e-05,0.00006,0.00001,2.9999999999999997e-05,0.00004,0.0,0.00001,0.00001,0.00095,0.6355100000000001,0.63646,0.01451
0.03684,0.31220000000000003,0.0,3.9999999999999996e-05,0.00004,0.00001,0.00004,0.00005,0.0,0.00002,0.00002,0.00095,0.6353899999999999,0.63634,0.01451
0.03685,0.31244,0.0,0.00004,0.00004,0.00001,0.00004,0.00005,0.0,0.00002,0.00002,0.0009399999999999996,0.63515,0.63609,0.01451
0.03702000000000001,0.3125,0.0,3.0000000000000004e-05,0.00003,0.00001,3.9999999999999996e-05,0.00005,0.0,0.00001,0.00001,0.00093,0.6349500000000001,0.63588,0.01451
0.036829999999999995,0.31281,0.0,0.00004,0.00004,0.00001,0.00001,0.00002,0.0,0.00002,0.00002,0.0009200000000000001,0.6348499999999999,0.63577,0.01451
0.03704999999999999,0.31284,0.0,0.00002,0.00002,0.00001,0.00002,0.00003,0.0,0.00001,0.00001,0.0009200000000000001,0.6346200000000001,0.63554,0.01451
0.03697,0.31312,0.0,0.00002,0.00002,0.00001,0.00002,0.00003,0.0,0.00001,0.00001,0.0009099999999999999,0.6344299999999999,0.63534,0.01451
0.03705,0.31318999999999997,0.0,3.0000000000000004e-05,0.00003,0.00001,0.00002,0.00003,0.0,0.00001,0.00001,0.00088,0.6343,0.63518,0.01451
0.03744,0.31308,0.00001,0.00002,0.00003,0.0,3.0000000000000004e-05,0.00003,0.0,0.00001,0.00001,0.00088,0.6340200000000001,0.6349,0.01451
0.03749,0.3132,0.00001,0.00002,0.00003,0.0,3.0000000000000004e-05,0.00003,0.0,0.00001,0.00001,0.00088,0.63385,0.63473,0.01451
0.03764,0.3133,0.00001,0.00002,0.00003,0.0,3.0000000000000004e-05,0.00003,0.0,0.00001,0.00001,0.00088,0.6335999999999999,0.63448,0.01451
0.037329999999999995,0.31372,0.0,0.00002,0.00002,0.00001,0.00002,0.00003,0.0,0.0,0,0.00088,0.63351,0.63439,0.01451
0.03772,0.31358,0.0,0.00002,0.00002,0.00001,0.00001,0.00002,0.0,0.0,0,0.00088,0.6332700000000001,0.63415,0.01451
0.03747999999999999,0.31396999999999997,0.0,0.00002,0.00002,0.00001,0.00001,0.00002,0.0,0.0,0,0.00088,0.6331199999999999,0.634,0.01451
0.03762,0.31396,0.0,3.0000000000000004e-05,0.00003,0.0,0.00001,0.00001,0.0,0.0,0,0.00088,0.63299,0.63387,0.01451
0.037630000000000004,0.31411,0.0,3.0000000000000004e-05,0.00003,0.0,0.00001,0.00001,0.0,0.0,0,0.0008699999999999999,0.6328400000000001,0.63371,0.01451
0.03698,0.31487000000000004,0.0,3.0000000000000004e-05,0.00003,0.0,0.00001,0.00001,0.0,0.0,0,0.0008699999999999999,0.63273,0.6336,0.01451
0.03701,0.31510999999999995,0.0,3.0000000000000004e-05,0.00003,0.0,0.00001,0.00001,0.0,0.0,0,0.0008599999999999999,0.63247,0.63333,0.01451
0.03722999999999999,0.31509,0.0,0.00002,0.00002,0.0,0.00002,0.00002,0.0,0.0,0,0.0008399999999999999,0.63229,0.63313,0.01451
0.03772,0.31485,0.0,3.0000000000000004e-05,0.00003,0.0,0.00002,0.00002,0.0,0.0,0,0.0008399999999999999,0.63203,0.63287,0.01451
0.03774,0.31495,0.0,3.9999999999999996e-05,0.00004,0.0,0.00002,0.00002,0.0,0.0,0,0.0008399999999999999,0.6319,0.63274,0.01451
0.0376,0.31526,0.0,3.0000000000000004e-05,0.00003,0.0,2.9999999999999997e-05,0.00003,0.0,0.0,0,0.0008399999999999999,0.6317299999999999,0.63257,0.01451
0.03762,0.3154,0.0,0.00002,0.00002,0.0,3.9999999999999996e-05,0.00004,0.0,0.0,0,0.0008399999999999999,0.63157,0.63241,0.01451
0.03763999999999999,0.31552,0.0,0.00002,0.00002,0.0,3.9999999999999996e-05,0.00004,0.0,0.0,0,0.0008199999999999999,0.6314500000000001,0.63227,0.01451
0.03757,0.31574,0.0,0.00002,0.00002,0.0,0.00002,0.00002,0.0,0.0,0,0.0008199999999999999,0.6313199999999999,0.63214,0.01451
0.03754999999999999,0.31594,0.00001,0.00002,0.00003,0.0,0.00002,0.00002,0.0,0.0,0,0.00081,0.6311399999999999,0.63195,0.01451
